map_number,robot_id,trajectory_id,t,x,y,vx,vy,speed
1,1,map_001_robot_1__control_points_20260806_125527,15.4,8.0357977633769,3.8848098590211007,0.645414111998619,-0.47269347968418884,0.7999990635637723
1,1,map_001_robot_1__control_points_20260806_125527,15.5,8.100398860345644,3.8376219898617077,0.646376583420377,-0.4713774719581032,0.799999630414797
1,1,map_001_robot_1__control_points_20260806_125527,15.600000000000001,8.165073080060976,3.7905343646294796,0.6468743207716372,-0.47069472004668356,0.7999999414709934
1,1,map_001_robot_1__control_points_20260806_125527,15.700000000000001,8.229773724499973,3.743483045852371,0.6469019725776448,-0.470656701357008,0.7999999329106895
1,1,map_001_robot_1__control_points_20260806_125527,15.8,8.294453474576505,3.6964030243580783,0.646452418618189,-0.4712733421703561,0.7999995578609552
1,1,map_001_robot_1__control_points_20260806_125527,15.9,8.35906420822361,3.6492283774183,0.6455166832705572,-0.47255293905857343,0.7999987928700372
1,1,map_001_robot_1__control_points_20260806_125527,16.0,8.423556811230615,3.601892436546364,0.6440838787577263,-0.47450204309336286,0.7999976448561416
1,1,map_001_robot_1__control_points_20260806_125527,16.1,8.487880983975156,3.5543279687996274,0.6421411817230407,-0.47712530461044267,0.799996158468446
1,1,map_001_robot_1__control_points_20260806_125527,16.2,8.551985047575222,3.506467375624276,0.6396738474295987,-0.4804252771274058,0.799994423723272
1,1,map_001_robot_1__control_points_20260806_125527,16.3,8.615815753461074,3.4582429133741464,0.6366652667769515,-0.48440218004630253,0.7999925836867348
1,1,map_001_robot_1__control_points_20260806_125527,16.400000000000002,8.679318100930614,3.409586939615014,0.6330970721818474,-0.4890536210497416,0.7999908418645125
1,1,map_001_robot_1__control_points_20260806_125527,16.5,8.742435167897444,3.360432189164198,0.62894626773992,-0.49437805992218387,0.7999894210778026
1,1,map_001_robot_1__control_points_20260806_125527,16.6,8.805107354478597,3.3107113276305777,0.623991080396813,-0.5006115359823298,0.7999854863517022
1,1,map_001_robot_1__control_points_20260806_125527,16.7,8.867233383976806,3.2603098819677325,0.6183673219164234,-0.507536218050582,0.7999819732013825
1,1,map_001_robot_1__control_points_20260806_125527,16.8,8.928780818861883,3.2092040840204614,0.6122495679959314,-0.5148892966791223,0.7999753254606832
1,1,map_001_robot_1__control_points_20260806_125527,16.900000000000002,8.989683297575995,3.1573320226319064,0.605456791995806,-0.5228490414616811,0.7999681538231703
1,1,map_001_robot_1__control_points_20260806_125527,17.0,9.049872177261042,3.1046342757281256,0.597966629515092,-0.5313879724275754,0.7999607910731182
1,1,map_001_robot_1__control_points_20260806_125527,17.1,9.109276623479014,3.051054428146392,0.5897579778283557,-0.5404732776547121,0.7999536463264724
1,1,map_001_robot_1__control_points_20260806_125527,17.2,9.167823772826711,2.9965396201971837,0.5808117674293953,-0.5500665444041477,0.7999471935429102
