map_number,robot_id,t,x,y,vx,vy,speed
2,1,51.5,10.77158067302361,6.069253147384632,0.510745939926565,0.6152522292853071,0.7996228615991482
2,1,51.6,10.821105430922382,6.13206332068661,0.48015086804497287,0.6394242782824762,0.7996300793125571
2,1,51.7,10.867610846632607,6.19713800304113,0.44992647321964085,0.6610499903087721,0.799637993714088
2,1,51.800000000000004,10.91109072556631,6.264273318748367,0.4197147741055076,0.6806769130551693,0.7996759040816172
2,1,51.900000000000006,10.95155380145371,6.3332733856521655,0.3889721149821668,0.698734062721023,0.7997053186270093
2,1,52.0,10.988885148562742,6.404020131292569,0.35730709738355415,0.7154615053981743,0.7997209060336502
2,1,52.1,11.023015220930418,6.476365686731797,0.3267450027325225,0.7299562980563721,0.799749019307207
2,1,52.2,11.054234149109249,6.550011390903846,0.2978518067046849,0.7422075418935847,0.7997422922422962
2,1,52.300000000000004,11.082585582271356,6.624807195110516,0.26940699430619475,0.7530110249539348,0.7997535447144161
2,1,52.400000000000006,11.108115547970488,6.700613595894635,0.2414266961259557,0.7624694114652968,0.7997790026141788
2,1,52.5,11.130870921496546,6.777301077403572,0.21385894126577654,0.770691957389765,0.7998135657417835
2,1,52.6,11.150887336223644,6.854751987372585,0.18535240801961095,0.7780395303597416,0.7998131193979476
2,1,52.7,11.16794140310047,6.932908983475523,0.1574003238662769,0.7841947629074824,0.799835163095954
2,1,52.800000000000004,11.182367400996899,7.0115909399540834,0.13130861558739326,0.7889682831991465,0.7998205451360239
2,1,52.900000000000006,11.194203126217948,7.090702640115354,0.10557572425616968,0.7928172311632053,0.7998158510441676
2,1,53.0,11.203482545848132,7.170154386186721,0.08016136087606185,0.795792443120753,0.7998196398598869
2,1,53.1,11.21023539839316,7.249861128739502,0.05502169796483969,0.7979361154923197,0.7998308769070538
2,1,53.2,11.2144868854411,7.329741609285187,0.030110200640535822,0.7992819451211446,0.799848893216246
2,1,53.300000000000004,11.216257438521266,7.409717517763733,0.004849591543077736,0.799842444118255,0.7998571459649519
2,1,53.400000000000006,11.215456803749715,7.48971009810884,-0.02098658783868501,0.799581734935245,0.7998571045575373
2,1,53.5,11.212060120953529,7.569633864750779,-0.04622240415620382,0.798518432632072,0.7998551105663827
2,1,53.6,11.206212322918475,7.649413784635251,-0.07074292777048186,0.7967039608457966,0.7998385856264502
2,1,53.7,11.197911535399433,7.728974656919941,-0.09530799003987056,0.7941301107658703,0.7998288853188871
2,1,53.800000000000004,11.1871507249105,7.808239806788427,-0.11996889588308335,0.790777927816741,0.7998263981024538
2,1,53.900000000000006,11.173917756222815,7.887130242483292,-0.14477613866738892,0.7866199117780113,0.7998318672902982
2,1,54.0,11.158195497177022,7.965563789144025,-0.16977888347548742,0.7816197580228064,0.7998464323892516
2,1,54.1,11.139961979527719,8.04345419408785,-0.19636830798324212,0.7753488420872472,0.7998289437787535
2,1,54.2,11.118921835580373,8.120633557561476,-0.2234435286251042,0.7679849570018291,0.7998299223369547
2,1,54.300000000000004,11.095273273802698,8.197051185488219,-0.24958207033986213,0.7598634012103105,0.7998022245118059
2,1,54.400000000000006,11.0690054215124,8.27260623780354,-0.27597235524044805,0.7506586957416346,0.7997807314192384
2,1,54.5,11.04007880275461,8.347182924636542,-0.3027689157861815,0.740248438713941,0.799772947394926
2,1,54.6,11.008451638355165,8.420655925546324,-0.32998983317268227,0.7285321258667707,0.7997826882455578
2,1,54.7,10.974080836120073,8.492889349809898,-0.35944230989582593,0.714413611561568,0.7997409471370651
2,1,54.800000000000004,10.936563176375998,8.563538647858639,-0.389582400752964,0.6984340190550711,0.7997402865617453
2,1,54.900000000000006,10.896164355969479,8.632576153620915,-0.4184106784569295,0.6815057401944955,0.7996984242605679
2,1,55.0,10.852881040684615,8.699839795897535,-0.4474073733341939,0.6628027933977307,0.7996754970921878
2,1,55.1,10.806682881302642,8.765136712300459,-0.4770645747851958,0.6417708615489701,0.799662708426676
2,1,55.2,10.757468125727573,8.828193968207332,-0.5088201839695969,0.6168106200398071,0.7995957232306498
2,1,55.300000000000004,10.704918844508722,8.888498836308422,-0.5401797218985038,0.5895526990994142,0.7996039750812582
2,1,55.400000000000006,10.649432181347871,8.946104508027217,-0.5693778279060737,0.5613340073391768,0.7995542375014327
2,1,55.5,10.59104327892751,9.000765637776256,-0.5983133700705636,0.5303684820107151,0.7995433793832236
2,1,55.6,10.52976950733376,9.052178204429357,-0.6284616455074143,0.4941240375457454,0.7994514396474599
2,1,55.7,10.465350949826025,9.099590445285406,-0.6566030868802315,0.4562110052488606,0.7995349241970765
2,1,55.800000000000004,10.398448889957713,9.14342040547913,-0.6799367199370181,0.4206787967613437,0.7995527457042987
2,1,55.900000000000006,10.32936360583862,9.183726204637676,-0.7004774910664011,0.3856341745113454,0.7996139268682899
2,1,56.0,10.258353391744436,9.220547240381396,-0.7192075043136938,0.34949857813392526,0.7996303460842188
2,1,56.1,10.185522104975883,9.253625920264458,-0.7349383361598001,0.31531353917154803,0.7997230682819039
2,1,56.2,10.111365724512472,9.283609948215707,-0.747160675904567,0.28519366899897847,0.7997402731232611
2,1,56.300000000000004,10.036089969794967,9.310664654064254,-0.7574504167901779,0.25675637448526345,0.7997843270122459
2,1,56.400000000000006,9.959875641154435,9.33496122311276,-0.7663444431125441,0.2289301397206387,0.7998079859328653
2,1,56.5,9.88282108117246,9.356450682008381,-0.7738140766915649,0.20239974843534014,0.7998461623666816
2,1,56.6,9.805112825816126,9.375441172799826,-0.7796055432669817,0.1789013171630245,0.7998690420157982
2,1,56.7,9.726899972519062,9.392230945440987,-0.784185666673423,0.15768667550082682,0.7998826460466211
2,1,56.800000000000004,9.64827569248144,9.406978507899991,-0.7879057901130082,0.13802450201426808,0.79990393001278
2,1,56.900000000000006,9.569318814496457,9.41983584584384,-0.7909404686158936,0.11953560734927748,0.7999222376698187
2,1,57.0,9.490087598758263,9.430885629369847,-0.7934246114640828,0.10184465155885647,0.7999343392604644
2,1,57.1,9.410633892203643,9.44020477615561,-0.7953165342797419,0.08596243462996256,0.7999487045218903
2,1,57.2,9.331024291902313,9.44807811629584,-0.7966951353496725,0.07212159095387705,0.7999529127214622
2,1,57.300000000000004,9.251294865133707,9.454629094346387,-0.7977452967349379,0.05949029230593794,0.7999604073586142
2,1,57.400000000000006,9.171475232555323,9.459976174757028,-0.7985269484149313,0.048022615551026604,0.799969661267991
2,1,57.5,9.091589475450723,9.464233617456593,-0.7991078328587449,0.03722560542725972,0.7999744209883375
2,1,57.6,9.011653665983578,9.46742129584248,-0.7995229604585319,0.026972177442452505,0.799977788851892
2,1,57.7,8.931684883359015,9.469628052945083,-0.7997876178631032,0.01745863820944038,0.7999781482861049
2,1,57.800000000000004,8.851696142410956,9.470913023484368,-0.799934828136756,0.008318678934344348,0.7999780807530879
2,1,57.900000000000006,8.771697917731661,9.471291788731952,-0.799979962303091,-0.0006556318758583757,0.7999802309679981
2,1,58.0,8.691700149950341,9.470781897109196,-0.7999179193620094,-0.00993158030782837,0.7999795709915704
2,1,58.1,8.611714333859263,9.469305472670385,-0.7997528959742723,-0.019140514556994503,0.7999819084933995
2,1,58.2,8.531749570755485,9.466953794197797,-0.7995058446893637,-0.027613055679559295,0.7999825476448942
2,1,58.300000000000004,8.451813164921388,9.463782861534472,-0.799187535878076,-0.03567857841031241,0.7999835488685076
2,1,58.400000000000006,8.371912063579867,9.459818078515735,-0.7987918188162766,-0.04366916313071556,0.7999846033620599
2,1,58.5,8.292054801158136,9.455049028908329,-0.7983093472136602,-0.05175472936355874,0.7999852285262494
2,1,58.6,8.21225019413714,9.449467132643022,-0.7977849769210081,-0.05932388603702776,0.7999876204388339
2,1,58.7,8.132497805773932,9.443184251700924,-0.797246199795957,-0.06617792538693834,0.7999881379730666
2,1,58.800000000000004,8.052800954177947,9.436231547565635,-0.7966765324934642,-0.07273451362134153,0.7999898792469456
2,1,58.900000000000006,7.9731624992752375,9.428637348976656,-0.7960400088525432,-0.07939882380873087,0.7999899180090753
2,1,59.0,7.893592952407441,9.42035178280389,-0.7953984377892027,-0.08561280316935438,0.7999926417811721
2,1,59.1,7.8140828117174,9.411514788342785,-0.7948259836172511,-0.09078399272974735,0.7999937984566415
2,1,59.2,7.734627755683989,9.40219498425794,-0.7943079047351276,-0.09522635591584105,0.7999956914794722
2,1,59.300000000000004,7.655221230770373,9.392469517159617,-0.7938428243394426,-0.099039891989392,0.799997081219984
2,1,59.400000000000006,7.575859190816098,9.382387005860062,-0.7934623807149279,-0.10205472950800498,0.7999985733891988
2,1,59.5,7.49652875462739,9.372058571258016,-0.7932018793524165,-0.10406614319800411,0.7999993647299434
2,1,59.6,7.417218814945618,9.361573777220462,-0.7930456411014504,-0.10525347061439305,0.7999998012164662
2,1,59.7,7.337919626407098,9.351007877135137,-0.7929900816984841,-0.10567258860270101,0.7999999785338523
2,1,59.800000000000004,7.258620798605919,9.340439259499922,-0.793047634568758,-0.1052383244623698,0.7999997847691894
2,1,59.900000000000006,7.179310099493343,9.329960212242662,-0.7932134802336108,-0.10397693580916467,0.7999992677525275
2,1,60.0,7.0999781025592,9.319643872338089,-0.793472030532925,-0.10197897423699942,0.7999984840138596
2,1,60.1,7.020615693386762,9.309564417395263,-0.7938184268485173,-0.09923976665397305,0.7999976413026415
2,1,60.2,6.941214417189494,9.299795919007295,-0.7942771317947788,-0.09548301366336887,0.7999957299825915
2,1,60.300000000000004,6.861760267027805,9.29046781466259,-0.7948215385265911,-0.09082510703691327,0.7999940488366424
2,1,60.400000000000006,6.782250109484173,9.281630897599912,-0.7953981042825262,-0.08560844918918065,0.7999918442514354
2,1,60.5,6.702680646171303,9.273346124824753,-0.7960078951329308,-0.07971836323885384,0.7999897415288778
2,1,60.6,6.623048530457591,9.265687224952144,-0.79665263333073,-0.07297095405824194,0.7999876113596739
2,1,60.7,6.543350119505155,9.258751934013105,-0.7973410460658954,-0.06496359785224115,0.7999831328142888
2,1,60.800000000000004,6.46358032124441,9.252694505381696,-0.7980009887084343,-0.05625121524337118,0.799981110524489
2,1,60.900000000000006,6.383749921763466,9.24750169096443,-0.7985803463502066,-0.047243391126215784,0.7999765668955063
2,1,61.0,6.303864251974372,9.243245827156453,-0.7990940686731562,-0.03751568265139582,0.7999742227305947
2,1,61.1,6.223931108028839,9.239998554434152,-0.799524393506033,-0.02668922438783028,0.7999697309958758
2,1,61.2,6.143959373273163,9.237907982278887,-0.7998276059445502,-0.014967723847775005,0.7999676443383031
2,1,61.300000000000004,6.0639655868399265,9.237005009664598,-0.7999599176699199,-0.0033617253193725105,0.7999669812408434
2,1,61.400000000000006,5.983967389739177,9.237235637215013,-0.7999233561279517,0.008093489794042341,0.7999642993634479
2,1,61.5,5.90398091561434,9.238623707623406,-0.7997202903016358,0.019791658246781196,0.7999651570264108
2,1,61.6,5.824023331678853,9.24119396886437,-0.7993055270535692,0.03237307009045054,0.7999608373198436
2,1,61.7,5.744119810203624,9.245098321641496,-0.7986646212148081,0.04551548577619968,0.7999605219169482
2,1,61.800000000000004,5.664290407435889,9.250297066019609,-0.797828239062575,0.05833205906622396,0.7999578289888754
2,1,61.900000000000006,5.584554162391107,9.256764733454741,-0.7967833835078224,0.07116313823994602,0.7999549690315895
2,1,62.0,5.504933730734328,9.2645296936676,-0.7955044391716335,0.08428130671535428,0.7999566559529477
2,1,62.1,5.425453274556784,9.273620994797811,-0.793850983022768,0.09858742756963323,0.7999492884683459
2,1,62.2,5.346163534129771,9.284247179181527,-0.7918777613293813,0.11336142791629555,0.7999507498760495
2,1,62.300000000000004,5.267077722290905,9.296293280381072,-0.7897046716969562,0.1275882521038696,0.7999451422284644
2,1,62.400000000000006,5.188222599790378,9.309764829602301,-0.7872386734107195,0.1419980839667474,0.7999426134190484
2,1,62.5,5.1096299876087645,9.32469289717442,-0.784404471596595,0.1569005125888978,0.7999425891346155
2,1,62.6,5.031341705471062,9.34114493212008,-0.7809789627885451,0.17310631987545122,0.7999337086903475
2,1,62.7,4.953434195051053,9.359314161149513,-0.7771698886787206,0.18948637925976897,0.799936324837091
2,1,62.800000000000004,4.875907727735316,9.379042207972036,-0.7731541370119892,0.20522698135155792,0.7999283927036385
2,1,62.900000000000006,4.798803367648653,9.400359557419824,-0.7687164226090495,0.2212691038112382,0.7999280934498321
2,1,63.0,4.72216444321351,9.423296028734283,-0.7635792268471597,0.2383658203028105,0.799919683443993
2,1,63.1,4.646087522279225,9.448032721480386,-0.7577426312643745,0.25630675417277615,0.7999169003528065
2,1,63.2,4.570615916960633,9.47455737956884,-0.7515986093283082,0.2737930522265444,0.7999144360441147
2,1,63.300000000000004,4.495767800413561,9.502791331925696,-0.7450978291230541,0.29100541228197585,0.7999093229493519
2,1,63.400000000000006,4.42159635113602,9.532758462025235,-0.7379751824754806,0.3086235044667447,0.7999098933374018
2,1,63.5,4.348172763918468,9.564516032819043,-0.7297062048871794,0.32766128547410034,0.7998956578513163
2,1,63.6,4.275655110158588,9.598290719120055,-0.720853820392584,0.3467176133810099,0.7999020776340109
2,1,63.7,4.204001999839949,9.633859555495246,-0.7119029567544182,0.3647192934713033,0.7998912318971184
2,1,63.800000000000004,4.133274518807702,9.671234577814317,-0.7023350198616463,0.38282357197542183,0.7998927224222508
2,1,63.900000000000006,4.063534995867618,9.71042426989033,-0.6915694796957368,0.4019206175029453,0.7998803210609579
2,1,64.0,3.994960622868557,9.751618701314905,-0.6798157627728614,0.4214974989154001,0.799880999215749
2,1,64.10000000000001,3.927571843313044,9.794723769673412,-0.6679134803852875,0.4401086044469267,0.7998774912376327
2,1,64.2,3.861377926791497,9.839640422204292,-0.6556483217008982,0.458172120925191,0.7998727487183772
2,1,64.3,3.796442178972872,9.886358193858445,-0.642754490345876,0.47610679430602687,0.7998818753066906
2,1,64.4,3.73282702872232,9.9348617810655,-0.6282161479005239,0.4951040874471815,0.7998647297448983
2,1,64.5,3.6707989493927653,9.985379011347883,-0.4257824827054755,0.5243759623713089,0.6754708524367835
2,1,64.60000000000001,3.6476705321812295,10.039736973539764,0.15827987797554854,0.563192235322596,0.5850111227144462
2,1,64.7,3.702454924987864,10.098017458412404,0.5635893191946018,0.5671141702896279,0.7995319898875389
2,1,64.8,3.7603883960201436,10.153159807597683,0.5991262316497341,0.5288951149479004,0.7991760031848827
2,1,64.9,3.8222801713178134,10.203796481401984,0.6428162487938529,0.473760221741621,0.7985370858125943
2,1,65.0,3.8889516457789157,10.247911851946009,0.6960773394983626,0.38803204493413546,0.7969269291841541
2,1,65.10000000000001,3.961495639217489,10.28140289038881,0.7524528682260367,0.25232837594647606,0.7936340014196567
2,1,65.2,4.039442219424125,10.298377527135306,0.7873530199623175,0.06013518333030987,0.7896461348717865
2,1,65.3,4.118966243209943,10.293429927054872,0.7725176254407415,-0.16089808724550636,0.7890954797081684
2,1,65.4,4.193945744512274,10.266197909686202,0.7103555276532667,-0.35296889138395926,0.7932162466518018
2,1,65.5,4.2610373487406,10.22283614877808,0.6361966515658146,-0.4801706202042837,0.7970633625822485
2,1,65.60000000000001,4.321185074825438,10.170163785645341,0.5758324453560206,-0.5536341887874912,0.7988077491606337
2,1,65.7,4.376203837811806,10.112109311020582,0.5341852329090706,-0.5949871496855863,0.7996021331569196
2,1,65.8,4.428022121407246,10.051166355708231,0.5095939576372892,-0.6165555140041619,0.7998916823604129
2,1,65.9,4.478122629339265,9.988798208219748,0.49846506479297403,-0.6257109593907586,0.7999885158680513
2,1,66.0,4.527715134365843,9.926024163830078,0.4985867833504045,-0.6256123636366624,0.7999872561902188
2,1,66.10000000000001,4.577839986009347,9.863675735492414,0.5084486128976451,-0.6175370977775358,0.7999200329339434
2,1,66.2,4.6294048569453725,9.80251674427457,0.5271552939552961,-0.6014842667083116,0.7997974912705903
2,1,66.3,4.6832710448004,9.74337888215076,0.5549551498265046,-0.5756225014936831,0.7995726874680021
2,1,66.4,4.740395886910676,9.68739224397583,0.5909329220654236,-0.5381444905037753,0.7992504057179751
2,1,66.5,4.801457629213486,9.635749984050001,0.6332273172860141,-0.4868805028657519,0.79876746267487
2,1,66.60000000000001,4.867041350367881,9.59001614340268,0.6789605125439451,-0.41990980275721057,0.7983179943140052
2,1,66.7,4.937249731722276,9.551768023498557,0.7210343128824732,-0.34276017392649294,0.7983577000217509
2,1,66.8,5.011248212944367,9.521464108617385,0.7537385731473236,-0.2637922311072103,0.7985663265143874
2,1,66.9,5.087997446351744,9.499009577277116,0.7763844082636702,-0.18775255234847776,0.7987639014804669
2,1,67.0,5.1665250945971035,9.483913598147687,0.7904237840084889,-0.11601690733168368,0.7988927844918283
2,1,67.10000000000001,5.246082203153444,9.47580619581078,0.7976034751317975,-0.04785807158999944,0.7990379831764154
2,1,67.2,5.326045789623465,9.474341983829687,0.7989004939339139,0.018169867134076867,0.799107091245924
2,1,67.3,5.405862301940218,9.479440169237595,0.7949851957387253,0.08172968742680098,0.7991753269781431
2,1,67.4,5.4850428287712125,9.490687921315047,0.7863695108700028,0.14248896548405554,0.799174644812161
2,1,67.5,5.563136204114221,9.507937962334406,0.7731299770877449,0.202384564729158,0.7991805012087744
2,1,67.60000000000001,5.639668824188764,9.53116483426088,0.7546080809177766,0.2629913068679812,0.7991231339878344
2,1,67.7,5.7140578202977785,9.560536223708002,0.7303620375939097,0.3241072800102458,0.7990458277933548
2,1,67.8,5.785741231707537,9.595986290262925,0.6995879632688364,0.3857169624376411,0.7988747670710094
2,1,67.9,5.853975412951548,9.637679616195532,0.6604454236944441,0.44907700876647283,0.7986603267231799
2,1,68.0,5.9178303164464285,9.68580169201622,0.6111263824131576,0.5137972599559646,0.7984128503597936
2,1,68.10000000000001,5.97620068943418,9.740439068186728,0.5532005966486118,0.5757345339230682,0.798436693598179
2,1,68.2,6.028470435776153,9.800948598800835,0.4929436422659563,0.6284936888740447,0.7987476143344227
2,1,68.3,6.074789417887366,9.866137805961529,0.4361898322272708,0.6695375166709212,0.79908826544276
2,1,68.4,6.115708402221608,9.934856102135022,0.38611633400882184,0.699955236587499,0.7993892397416128
2,1,68.5,6.152012684689131,10.00612885327903,0.3443975942909354,0.721657943457835,0.7996248434792252
2,1,68.60000000000001,6.184587921079795,10.079187690826592,0.3116114156921306,0.7365924782521205,0.7997938193104861
2,1,68.7,6.214334967827559,10.153447348929456,0.2877151198398913,0.746370222377557,0.799905306293443
2,1,68.8,6.24213094504777,10.228461735302094,0.2724311751476236,0.7521524464350193,0.7999700293576628
2,1,68.9,6.268821202857084,10.303877838216462,0.2656036190063382,0.7546194869217686,0.7999974077903862
2,1,69.0,6.295251668849039,10.37938563268645,0.2672064688492455,0.7540462685410674,0.7999906700053384
2,1,69.10000000000001,6.3222624966269345,10.454687091924677,0.27726554544947746,0.7503604364095438,0.7999481028305007
2,1,69.2,6.350704777938935,10.529457719968361,0.2945846109695651,0.743676825384675,0.7998970643991129
2,1,69.3,6.381179418820844,10.603422457001603,0.3148691091610907,0.7353141919360056,0.7998934408822213
2,1,69.4,6.4136785997711545,10.676520558355563,0.3344593913751268,0.7266250881366716,0.7999044337848403
2,1,69.5,6.44807129709587,10.748747474628939,0.35262649723153316,0.717998789895482,0.7999173137525885
2,1,69.60000000000001,6.484203899217461,10.82012031633466,0.3691738663866104,0.7096480636322156,0.7999310706803381
2,1,69.7,6.521906070373193,10.890677087355384,0.3839709898768149,0.7017675605438924,0.7999446418963669
2,1,69.8,6.560998097192821,10.960473828443432,0.3975304067690928,0.6941804970879701,0.7999481150945364
2,1,69.9,6.601412151727013,11.029513186772979,0.41180935135270147,0.6857842606426132,0.7999293681361301
2,1,70.0,6.643359967463361,11.097630680571957,0.4284620267889494,0.6754713052966537,0.799900739266604
2,1,70.10000000000001,6.687104557084804,11.16460744783231,0.44775122459246575,0.662800142080421,0.7998657308985546
2,1,70.2,6.732910212381855,11.230190708988044,0.46968483099816183,0.6473894572408057,0.7998230740709578
2,1,70.3,6.78104152328443,11.294085339280464,0.4942432297333639,0.6287745561597973,0.7997711001350428
2,1,70.4,6.831758858328529,11.355945620220004,0.5213390402593134,0.6064142485380941,0.7997078439833658
2,1,70.5,6.885309331336294,11.415368188988085,0.5507672514233235,0.5797119631336471,0.7996314935272807
2,1,70.60000000000001,6.941912308613196,11.471888012846735,0.5821483661658959,0.5480598801419347,0.7995413388004488
2,1,70.7,7.001739004569473,11.524980165016474,0.6148732368657406,0.5109148323170416,0.799439218011791
2,1,70.8,7.064886955986336,11.574070979310138,0.6480665841634377,0.4679102205628922,0.7993311404020742
2,1,70.9,7.131352321402164,11.618562209129053,0.6805939055866048,0.4189963828244885,0.7992283986080785
2,1,71.0,7.2010057371036575,11.657870255875038,0.7111372870328978,0.364582436418722,0.7991474169097473
2,1,71.10000000000001,7.273579778808746,11.691478696412798,0.7383769717970239,0.3055524237933298,0.799101267779073
2,1,71.2,7.348681131463065,11.718980740633704,0.7612297189646,0.24299830281422885,0.7990737514181777
2,1,71.3,7.425825722601658,11.74007835697564,0.7787739871856161,0.17903615917014548,0.7990887744220787
2,1,71.4,7.5044359289001905,11.754787972467733,0.4017313863963281,0.12258735800195808,0.42001877000655113
2,1,71.5,7.506171999880936,11.764595828576033,-0.3894172064016814,0.08746497503415895,0.39911888266457124
2,1,71.60000000000001,7.426552487619843,11.772280967474565,-0.7975120171938386,0.058881672135250085,0.7996827301386648
2,1,71.7,7.346669596442165,11.776372163003083,-0.799328906371926,0.01822137746542296,0.7995365652416884
2,1,71.8,7.2666867063454665,11.775925242967649,-0.7990390396046863,-0.027223558497006195,0.799502663503768
2,1,71.9,7.186861788521227,11.770927451303681,-0.7948565414744948,-0.08232129975008462,0.7991080764936234
2,1,72.0,7.107715398050565,11.759460983017632,-0.7851140772612837,-0.14776200002742712,0.798897817599937
2,1,72.10000000000001,7.029838973068968,11.741375051298194,-0.7674734349555976,-0.22020059158852945,0.7984383344369697
2,1,72.2,6.954220711059444,11.715420864699926,-0.7381382374130965,-0.30343129609026676,0.7980718069060778
2,1,72.3,6.882211325586358,11.680688792080144,-0.6945342220621242,-0.392477215346851,0.7977569493159296
2,1,72.4,6.815313866647018,11.636925421630554,-0.636969633058321,-0.48004466191842,0.7976046582579758
2,1,72.5,6.75481739897469,11.58467985969646,-0.5692854637574456,-0.5588170223257194,0.7977232625958162
2,1,72.60000000000001,6.701456773895528,11.525162017165409,-0.49765558968127976,-0.6239216979615207,0.7980848144954328
2,1,72.7,6.655286281038432,11.459895520104155,-0.4283214935210822,-0.6739636053348335,0.7985525925873997
2,1,72.8,6.6157924751913155,11.390369296098449,-0.3658097825635309,-0.7103335175928791,0.7989934312840442
2,1,72.9,6.582124324525726,11.317828816585576,-0.31241623799483165,-0.7357604646649705,0.7993418337149987
2,1,73.0,6.553309227592346,11.243217203165454,-0.2686464816173384,-0.7531108889981724,0.7995917353330964
2,1,73.10000000000001,6.528395028202257,11.16720663878594,-0.23395017396392603,-0.7647794261609064,0.7997626238933379
2,1,73.2,6.50651919279956,11.09026131793327,-0.20732937991422062,-0.7725381450867417,0.7998754011655057
2,1,73.3,6.486929152219415,11.0126990097686,-0.1873798670627167,-0.7776819531094432,0.7999377693124382
2,1,73.4,6.469043219387018,10.934724927311379,-0.17385291272078263,-0.780857197988297,0.7999767489818904
2,1,73.5,6.452158569675258,10.856527570170938,-0.16637915633024392,-0.7825004678456224,0.7999931286203538
2,1,73.60000000000001,6.435767388120969,10.778224833742252,-0.16371554666497445,-0.7830686447982629,0.799999551678624
2,1,73.7,6.419415460342262,10.699913841211284,-0.16589841884606926,-0.7826042204979657,0.7999947820560172
2,1,73.8,6.402587704351759,10.621703989642667,-0.1727033332291512,-0.7811154880009568,0.7999799040622408
2,1,73.9,6.38487479369643,10.54369074361109,-0.1835207270014223,-0.7786231283296274,0.7999586446866775
2,1,74.0,6.365883558951474,10.46597936397674,-0.1991793689897463,-0.7747279217053205,0.7999223547951381
2,1,74.10000000000001,6.345038919898481,10.388745159270025,-0.2196236046242035,-0.7691338749375873,0.7998758936764107
2,1,74.2,6.321958838026633,10.31215258898922,-0.24379702777391543,-0.7617555773393363,0.7998178232316288
2,1,74.3,6.2962795143437,10.236394043802166,-0.2725760754880433,-0.7518672970871734,0.7997513046926746
2,1,74.4,6.267443622929023,10.161779129571784,-0.3069056936275203,-0.7384113856680941,0.7996514736216424
2,1,74.5,6.2348983756181955,10.088711766668544,-0.34494741778566507,-0.7213105672466398,0.7995484072016324
2,1,74.60000000000001,6.198454139371888,10.017517016122454,-0.3855367540552095,-0.7003540686517624,0.7994588233326997
2,1,74.7,6.157791024807153,9.94864095293819,-0.43002161388014315,-0.6738450756238876,0.7993658576313137
2,1,74.8,6.1124498165958645,9.882748000997685,-0.47381161483496115,-0.6438729656888711,0.7994184400534528
2,1,74.9,6.0630287018401585,9.819866359800413,-0.512722019922002,-0.6133584650186492,0.7994325964851141
2,1,75.0,6.009905412611463,9.760076307993954,-0.548978775275728,-0.5811858416732534,0.7994714993448399
2,1,75.10000000000001,5.953232946785011,9.703629191465762,-0.58346488475879,-0.5465749970394,0.7994845208853066
2,1,75.2,5.893212435659704,9.650761308586072,-0.6147998940481116,-0.5110938167867616,0.7994972165550228
2,1,75.3,5.830272967975396,9.601410428108416,-0.6430561010587219,-0.4750682315444337,0.7995067064956997
2,1,75.4,5.764601215447957,9.555747662277184,-0.6703849534300375,-0.4356068350109439,0.7994806442270164
2,1,75.5,5.696195977289387,9.514289061106226,-0.6959427866353565,-0.3934736949237774,0.7994735210541717
2,1,75.60000000000001,5.625412658120884,9.477052923292428,-0.7186975711040766,-0.3500215654433205,0.7994005848048223
2,1,75.7,5.5524564630685695,9.444284748017559,-0.7395013382762272,-0.3035144420915259,0.799364276078473
2,1,75.8,5.477512390465646,9.416350034874126,-0.7584717546416542,-0.2522405286631937,0.7993151361568709
2,1,75.9,5.400762112140236,9.39383664228492,-0.7749394248330894,-0.19550835799276456,0.7992212648607809
2,1,76.0,5.322524505499026,9.377248363275573,-0.7876940551926133,-0.13445533857098724,0.7990870807715655
2,1,76.10000000000001,5.243223301101711,9.366945574570725,-0.795881970866791,-0.07048240132572658,0.798996796268576
2,1,76.2,5.163348111325665,9.363151883010426,-0.7989824397630088,-0.00555983923167247,0.7990017840167392
2,1,76.3,5.083426813149118,9.36583360672439,-0.7969336183616669,0.0582333322685642,0.7990583915222466
2,1,76.4,5.00396138765333,9.37479854946414,-0.7901690434163733,0.11947559473755831,0.7991505082970539
2,1,76.5,4.925393004465842,9.389728725671901,-0.7793989822137561,0.17710178787835673,0.7992670497058849
2,1,76.60000000000001,4.848081591210577,9.410218907039813,-0.76544889851656,0.23048542208722722,0.7993969890079285
2,1,76.7,4.772303224762527,9.435825810089346,-0.7487530070798911,0.2802167521797756,0.7994701331590576
2,1,76.80000000000001,4.698330989794597,9.466262257475769,-0.7303975537982161,0.32526199335849526,0.7995473412612664
2,1,76.9,4.626223714002881,9.500878208761046,-0.7114645257738736,0.36489165563083503,0.7995796969556286
2,1,77.0,4.55603808463983,9.539240588601933,-0.6921842142112489,0.40037828243172413,0.7996385154844792
2,1,77.10000000000001,4.48778687116063,9.580953865247391,-0.6726750191012592,0.43247727550759407,0.7997051176235843
2,1,77.2,4.421503080819576,9.625736043703451,-0.6527333484441513,0.46208997664752616,0.7997424402201155
2,1,77.30000000000001,4.3572402014717975,9.673371860576898,-0.6334186510134607,0.48829643868526773,0.7997828452051393
2,1,77.4,4.294819350616882,9.723395331440507,-0.6152171173854022,0.5110870892525199,0.7998137997838103
2,1,77.5,4.2341967779947245,9.775589278427397,-0.5965500109139441,0.5327748260712468,0.7998255627426983
2,1,77.60000000000001,4.175509348434091,9.829950296654758,-0.5785623355793881,0.5523083514257792,0.7998617950657092
2,1,77.7,4.118484310878845,9.886050948712555,-0.5617279869099647,0.5694286038409686,0.7998670302932833
